Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
11:00,266,458,163,96,105,431,311,360,167,494,237,132
12:00,226,513,131,88,121,474,404,295,168,483,281,126
13:00,201,575,140,83,131,489,497,317,157,469,321,127
14:00,173,629,179,81,164,498,591,311,145,474,373,130
15:00,166,668,239,72,184,496,641,290,140,421,459,135
16:00,161,710,313,74,197,483,663,240,134,421,567,143
17:00,179,734,412,70,213,491,671,252,126,380,667,138
18:00,200,748,518,72,231,485,632,192,114,357,782,136
19:00,211,744,647,76,259,467,580,171,102,305,874,139
20:00,209,740,771,81,285,447,530,154,92,280,960,147
21:00,188,724,886,93,327,427,501,147,83,212,1027,161
22:00,165,695,958,104,368,416,489,153,88,212,1057,176
23:00,138,651,1044,114,390,430,503,158,84,214,1036,190
0:00,124,595,1100,127,397,425,520,161,79,222,1018,199
1:00,123,599,1179,131,405,414,593,124,58,227,1042,160
2:00,105,554,1184,141,395,401,611,116,49,249,1020,180
3:00,102,512,1169,146,379,385,637,105,43,288,1003,199
4:00,91,463,1140,158,366,365,654,98,40,348,965,222
5:00,84,417,1103,172,354,336,682,89,40,432,964,225
6:00,73,387,1066,190,342,311,704,81,38,501,960,230
7:00,64,353,1029,213,324,280,730,79,42,585,961,216
8:00,58,299,986,234,308,245,750,80,43,625,934,190
9:00,52,245,951,258,299,229,781,83,39,670,913,156
10:00,60,206,959,307,269,222,782,81,35,710,886,126
11:00,68,181,999,345,263,226,782,102,32,747,858,89
12:00,81,169,1045,376,236,233,788,141,30,810,827,56
13:00,96,168,1105,404,220,252,801,155,30,878,825,43
14:00,112,151,1138,410,204,271,833,207,31,948,837,35
15:00,140,146,1143,417,187,287,834,210,32,993,856,42
16:00,170,142,1127,402,169,294,875,266,34,1050,869,48
17:00,210,147,1101,399,151,297,886,292,38,1048,887,52
18:00,259,151,1068,403,138,288,856,333,40,1011,915,73
19:00,295,154,1007,395,135,276,815,365,45,1010,955,93
20:00,336,147,974,391,146,246,755,408,53,987,985,114
21:00,373,143,922,372,148,225,697,459,66,996,996,150
22:00,402,130,867,366,180,221,683,480,73,1005,1008,171
23:00,438,116,790,359,220,228,670,510,82,1015,1046,196
0:00,476,100,725,358,247,243,664,480,96,999,1081,224
1:00,475,81,627,361,329,277,675,472,98,1035,1075,265
2:00,501,72,538,369,364,282,654,422,109,1043,1100,288
3:00,518,63,445,378,384,284,638,373,116,1033,1134,306
